image,rot_x,rot_y,ref_x,ref_y,centroid_x,centroid_y,img_width,img_height,dist_rot_centroid,dist_ref_centroid,dist_rot_ref,dist_rot_centroid_pct,dist_ref_centroid_pct,dist_rot_ref_pct
282,387,360,387,434,374.873214197124,352.722640102238,735,755,14.1428038588675,82.1770537672118,74,1.34222439361448,7.79902254619493,7.02297833715591
283,352,388,352,388,351.814835706475,386.862526407285,701,773,1.15244608972393,1.15244608972393,0,0.110438535083163,0.110438535083163,0
284,410,346,410,538,413.566924093382,387.236538359377,856,734,41.3905187615752,150.805650800464,192,3.67065910707081,13.3739839961213,17.0272460854457
285,451,348,412,348,413.485853582527,350.160280332073,784,774,37.5762956203076,2.62194049929646,39,3.410771007836,0.237991491488011,3.53999954252317
286,371,344,354,344,355.958486585183,368.089957138223,708,688,28.4002317020392,24.1694374081348,17,2.87678163290606,2.44822628008356,1.72200312562561
295,419,360,495,360,423.64629907252,372.754765264606,800,759,13.5746871796925,72.4847202726442,76,1.23097314593078,6.57302396473719,6.89179484229254
299,343,381,362,362,366.578061371726,384.520586520342,722,759,23.8394527516069,22.9811980354266,26.8700576850888,2.27572997281124,2.1938004083087,2.56503353001683
301,482,436,427,394,407.908197170245,377.41217791095,851,743,94.4570174402171,25.2913577521694,69.2026011071838,8.36115646683466,2.2387431358228,6.12568331553895
308,419,400,419,382,398.402333600067,388.992399776401,759,761,23.3544668919136,21.7521841605831,18,2.1729062651104,2.02382942248756,1.67472513729396
310,386,354,405,354,396.987198425905,361.036733306668,808,747,13.0473807670116,10.6639863416545,19,1.1856978682404,0.969103768644029,1.72664996131079
312,357,438,338,421,362.886670724881,414.650478780937,676,740,24.0801377359565,25.6839015626512,25.4950975679639,2.40252307498979,2.56253377105465,2.54369642224626
314,359,353,447,353,342.068465625301,344.03480058441,716,705,19.1585922458539,105.313824860698,88,1.90665230349005,10.480772500571,8.75771040763369
315,493,343,435,365,447.184210205809,374.470359446155,870,772,55.583002061203,15.4318724197265,62.0322496770833,4.77872148104877,1.32674770146006,5.33319239797899
316,381,398,570,398,372.711254713449,407.471847326371,761,756,12.5864685356698,197.515986463161,189,1.17335911810261,18.4132016880498,17.6193086005749
317,415,383,435,361,419.440979678547,380.527747706202,868,766,5.08274846017966,24.9683007799982,29.732137494637,0.439053103341103,2.15678781440717,2.56829298916817
122,429,400,429,382,401.144766770961,382.337690085192,741,761,32.9828926834939,27.8572800689115,18,3.10524098098049,2.62267983947707,1.69464631844195
